# twinkleid,ra,dec,mag_norm,redshift,major_axis,minor_axis
197, 0, -0.38786010, 0.01241991, 23.63260112, 2.47000000, 0.36519412, 0.45677058
270, 0, -0.04480235, 0.36006240, 23.26255243, 2.26000000, 0.33996745, 0.61770978
73, 0, 0.19987960, 0.08565554, 22.46149346, 1.14000000, 0.13061157, 0.37735881
304, 0, -0.22639280, 0.14139470, 20.61091437, 1.15000000, 0.87033762, 0.22331555
154, 0, -0.21454610, 0.00356500, 23.22555478, 1.07000000, 0.39619001, 0.38020150
119, 0, -0.45507400, 0.10684220, 21.17237915, 1.56000000, 0.60145170, 0.37458412
404, 0, 0.04206047, -0.01488677, 22.75264424, 2.03000000, 0.42121471, 0.46109635
125, 0, -0.23078900, 0.00275796, 20.66964845, 2.20000000, 0.26273573, 0.14407317
283, 0, -0.20471650, 0.43963720, 21.75161513, 1.04000000, 0.27908925, 0.82714687
189, 0, -0.40023230, -0.28156640, 23.71553435, 1.35000000, 0.27504442, 0.71994081
671, 0, 0.15446600, 0.16037120, 23.57571384, 1.92000000, 1.08505020, 0.37843473
321, 0, -0.08650033, -0.06648460, 22.08389134, 1.10000000, 0.49169623, 0.34003001
304, 0, -0.22639280, 0.14139470, 22.11886037, 1.15000000, 0.78160216, 0.53829929
119, 0, -0.45507400, 0.10684220, 23.67246875, 1.56000000, 0.10801646, 0.56047948
219, 0, -0.47994810, -0.19440820, 24.06355280, 2.71000000, 0.12229766, 0.28137653
229, 0, 0.14013670, 0.17005740, 21.50458915, 1.12000000, 0.68604001, 0.14256011
93, 0, -0.39475170, 0.16526250, 24.76770130, 1.27000000, 0.27313028, 0.55397194
142, 0, 0.38817230, -0.20913850, 25.25747518, 2.08000000, 0.42897784, 0.29187636
254, 0, 0.20019810, 0.37765960, 23.44130524, 2.30000000, 0.27519010, 0.21866942
131, 0, 0.46603210, -0.18233810, 23.73989344, 1.75000000, 0.24197361, 0.21422024
305, 0, -0.14809360, -0.22495000, 22.57711237, 1.33000000, 0.47572337, 0.14501222
353, 0, 0.42711950, 0.22409830, 20.36547137, 1.14000000, 0.43856423, 0.86060519
0, 0, -0.48952630, 0.23893000, 22.42885186, 1.19000000, 0.07229808, 0.05590130
484, 0, -0.15437440, 0.05294775, 22.07609778, 1.33000000, 0.55338005, 0.30036056
270, 0, -0.04480235, 0.36006240, 22.97263163, 2.26000000, 0.43619993, 0.45279160
119, 0, -0.45507400, 0.10684220, 23.66133935, 1.56000000, 0.39053322, 0.83071661
242, 0, -0.16565070, -0.09007142, 24.08096450, 1.56000000, 0.61507373, 0.14265312
664, 0, 0.25695330, -0.07519540, 22.57386816, 5.41000000, 0.48193790, 0.32115290
515, 0, 0.20156900, -0.14570250, 20.95561892, 1.44000000, 0.52951599, 0.47158620
238, 0, 0.22823170, 0.29326260, 22.77529433, 1.37000000, 0.28850727, 0.80277917
383, 0, 0.17381550, -0.09975371, 20.23606168, 4.52000000, 0.47504659, 0.84639283
300, 0, 0.07016532, 0.23551660, 24.21723672, 1.58000000, 0.76503827, 0.42757170
310, 0, -0.01506804, 0.41281180, 23.51865933, 3.35000000, 0.35085623, 0.58545489
157, 0, 0.02145819, -0.00062954, 22.15159536, 1.38000000, 0.20825153, 0.28465260
607, 0, 0.21048870, -0.30396850, 22.14721554, 1.46000000, 0.43967625, 0.38234932
116, 0, 0.33805460, 0.07818540, 19.21402403, 1.31000000, 0.27587061, 0.32997212
216, 0, -0.19120470, -0.26957800, 24.61030159, 1.49000000, 0.93480558, 0.16124385
274, 0, 0.14520870, -0.56915000, 21.17253851, 1.57000000, 0.33121518, 0.55574883
515, 0, 0.20156900, -0.14570250, 20.74864872, 1.44000000, 1.00541978, 1.76185818
515, 0, 0.20156900, -0.14570250, 22.67262562, 1.44000000, 1.03551987, 0.51772325
119, 0, -0.45507400, 0.10684220, 21.68351425, 1.56000000, 0.10731034, 0.26791010
119, 0, -0.45507400, 0.10684220, 24.03456555, 1.56000000, 0.54615138, 0.19174361
23, 0, 0.62520910, -0.48614950, 25.04634999, 1.23000000, 0.15251225, 0.17614586
230, 0, -0.37771280, 0.29530380, 22.21352715, 3.44000000, 0.52435295, 0.20587424
238, 0, 0.22823170, 0.29326260, 19.86324793, 1.37000000, 0.40367225, 0.80277917
664, 0, 0.25695330, -0.07519540, 21.54220996, 5.41000000, 0.47261464, 0.47715023
252, 0, 0.10760870, -0.53056290, 21.39407522, 0.89000000, 1.26916527, 0.44927878
253, 0, -0.01938394, -0.30258660, 25.08856237, 2.28000000, 0.43148217, 0.42874963
244, 0, -0.30889200, 0.23604010, 22.74664387, 1.74000000, 0.24990184, 0.28114423
93, 0, -0.39475170, 0.16526250, 23.06220930, 1.27000000, 0.38388102, 0.37789878
160, 0, 0.21117440, 0.39186400, 20.16991304, 1.81000000, 0.25446671, 0.49347796
258, 0, -0.01634012, 0.23643410, 24.99450333, 1.86000000, 0.50589611, 0.41993202
180, 0, -0.18957660, -0.05705702, 23.41128295, 1.63000000, 0.32239550, 0.46520971
330, 0, 0.05509850, -0.12750900, 23.74233619, 1.25000000, 0.78886198, 0.53209485
706, 0, -0.06513589, -0.00036856, 20.51079421, 2.71000000, 1.24638225, 0.23215685
780, 0, -0.04204567, 0.11407430, 22.24993994, 4.68000000, 1.20903643, 1.09529952
122, 0, 0.07975704, -0.72888190, 23.81922669, 1.42000000, 0.13230722, 0.41586433
274, 0, 0.14520870, -0.56915000, 19.48343831, 1.57000000, 0.40094049, 0.45722188
530, 0, 0.22137320, -0.12405250, 22.47378254, 2.34000000, 0.48911777, 0.40173274
75, 0, -0.15145780, -0.69046070, 24.25241175, 2.40000000, 0.07370285, 0.22036134
755, 0, -0.19596710, -0.18139840, 22.31722775, 2.37000000, 0.63226638, 0.44963346
180, 0, -0.18957660, -0.05705702, 21.93143215, 1.63000000, 0.46541236, 0.42916856
330, 0, 0.05509850, -0.12750900, 21.91007409, 1.25000000, 0.66114231, 1.00193513
821, 0, -0.15919420, 0.22117030, 23.16851600, 2.73000000, 0.29467222, 0.91869386
403, 0, 0.14142270, -0.19579940, 23.45000671, 3.30000000, 0.50010501, 0.18942790
52, 0, 0.32168240, -0.16457690, 23.67284015, 2.01000000, 0.18951487, 0.15382641
63, 0, -0.22531130, 0.07834218, 21.89791460, 4.13000000, 0.26225546, 0.14993495
270, 0, -0.04480235, 0.36006240, 26.77414153, 2.26000000, 0.46838661, 0.22928034
52, 0, 0.32168240, -0.16457690, 23.46686555, 2.01000000, 0.33184305, 0.03824932
52, 0, 0.32168240, -0.16457690, 22.26168445, 2.01000000, 0.20932483, 0.08512315
740, 0, -0.02351528, 0.07637408, 22.73208316, 4.13000000, 0.98981046, 0.43142367
261, 0, -0.32966850, 0.18532230, 24.25008243, 1.76000000, 0.12171965, 0.38901247
348, 0, 0.25855870, 0.10887330, 25.16289197, 1.87000000, 0.39890262, 0.43284602
270, 0, -0.04480235, 0.36006240, 25.67587683, 2.26000000, 0.26881351, 0.22683796
314, 0, -0.01195926, 0.09386142, 26.70068493, 2.47000000, 0.95734366, 0.22650666
117, 0, -0.03978228, 0.17503190, 22.45851463, 2.39000000, 0.63403210, 0.22054564
413, 0, 0.04445673, 0.27998420, 21.86088599, 2.45000000, 1.30281736, 0.17002987
